NIU,CODIGO_CONEXION,TIPO_CONEXION,NIVEL_TENSION,NIVEL_TENSION_PRIMARIA,PORC_PROP_ACTIV,CONEXION_RED,ID_COMERCIALIZADOR,ID_MERCADO,GRUPO_CALIDAD,COD_FRONTERA_COMERCIAL,COD_CIRCUITO_LINEA,COD_TRANSFORMADOR,COD_DANE,UBICACION,DIRECCION,COND_ESPEC,TIPO_AREA_ESPEC,COD_AREA_ESPEC,ESTRATO,ALTITUD,LONGITUD,LATITUD,AUTOGENERADOR,EXP_ENERGIA,CAPAC_AUTOGEN,TIP_GENERACION,COD_FRONTERA_EXPORT,F_ENTRADA_GENERAR,CONTR_RESPALDO,CAPAC_CONTR_RES
2697701,65024051,2,1,2,100,1,637,166,11,OR0001,10000220,65024051,76834000,2,CR 28 40C 32,0,0,0,2,993,-76.195986,4.070663,3,,,,,,,
2697703,65024051,2,1,2,100,1,637,166,11,OR0001,10000220,65024051,76834000,2,CR 28 40D 12 ,0,0,0,3,993,-76.195986,4.070663,3,,,,,,,
2697705,65024051,2,1,2,100,1,637,166,11,OR0001,10000220,65024051,76834000,2,CR 28 40D 20 ,0,0,0,3,993,-76.195986,4.070663,3,,,,,,,
2697707,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39 61 ,0,0,0,2,996,-76.195985,4.071544,3,,,,,,,
2697709,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39 28 P1,0,0,0,3,996,-76.195985,4.071544,3,,,,,,,
2697711,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39ASN 110 ,0,0,0,3,996,-76.195985,4.071544,3,,,,,,,
2697713,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39 34 ,0,0,0,3,996,-76.195985,4.071544,3,,,,,,,
2697715,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39ASN 130 ,0,0,0,3,996,-76.195985,4.071544,3,,,,,,,
2697717,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39 42 ,0,0,0,3,996,-76.195985,4.071544,3,,,,,,,
2697719,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39 59 ,0,0,0,3,996,-76.195985,4.071544,3,,,,,,,
2697721,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39 50 ,0,0,0,3,996,-76.195985,4.071544,3,,,,,,,
2697723,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39ASN 170 ,0,0,0,3,996,-76.195985,4.071544,3,,,,,,,
2697725,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39ASN 180 ,0,0,0,3,996,-76.195985,4.071544,3,,,,,,,
2697727,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39 75 ,0,0,0,3,996,-76.195985,4.071544,3,,,,,,,
2697729,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39 82 ,0,0,0,2,996,-76.195985,4.071544,3,,,,,,,
2697731,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39ASN 210 ,0,0,0,3,996,-76.195985,4.071544,3,,,,,,,
2697733,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39 67,0,0,0,3,996,-76.195985,4.071544,3,,,,,,,
2697735,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39 64 ,0,0,0,3,996,-76.195985,4.071544,3,,,,,,,
2697737,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39ASN 230 ,0,0,0,3,996,-76.195985,4.071544,3,,,,,,,
2697739,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39ASN 240 ,0,0,0,2,996,-76.195985,4.071544,3,,,,,,,
2697741,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39 83 ,0,0,0,3,996,-76.195985,4.071544,3,,,,,,,
2697743,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39ASN 250 ,0,0,0,3,996,-76.195985,4.071544,3,,,,,,,
2697745,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39 81 ,0,0,0,3,996,-76.195985,4.071544,3,,,,,,,
2697747,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39ASN 260 ,0,0,0,3,996,-76.195985,4.071544,3,,,,,,,
2697749,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39 99,0,0,0,3,996,-76.195985,4.071544,3,,,,,,,
2697751,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39 88 ,0,0,0,3,996,-76.195985,4.071544,3,,,,,,,
2697753,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39ASN 290 ,0,0,0,3,996,-76.195985,4.071544,3,,,,,,,
2697755,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39 102 ,0,0,0,3,996,-76.195985,4.071544,3,,,,,,,
2697759,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39 104 P1,0,0,0,3,996,-76.195985,4.071544,3,,,,,,,
2697761,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39ASN 320 ,0,0,0,3,996,-76.195985,4.071544,3,,,,,,,
2697763,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39 115 ,0,0,0,2,996,-76.195985,4.071544,3,,,,,,,
2697765,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39 119 ,0,0,0,2,996,-76.195985,4.071544,3,,,,,,,
2697767,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39 112,0,0,0,3,996,-76.195985,4.071544,3,,,,,,,
2697771,65024047,2,1,2,100,1,637,166,11,OR0001,10000220,65024047,76834000,2,CR 27C 39 121,0,0,0,3,996,-76.195985,4.071544,3,,,,,,,
2697773,65036487,2,1,2,100,1,637,166,11,OR0001,10000220,65036487,76834000,2,CR 27C 40C 15,0,0,0,2,993,-76.196258,4.071053,3,,,,,,,
2697775,65024051,2,1,2,100,1,637,166,11,OR0001,10000220,65024051,76834000,2,CR 27C 40D 10 ,0,0,0,2,993,-76.195986,4.070663,3,,,,,,,
2697777,65024051,2,1,2,100,1,637,166,11,OR0001,10000220,65024051,76834000,2,CR 27C 40D 32 ,0,0,0,3,993,-76.195986,4.070663,3,,,,,,,
2697779,65024051,2,1,2,100,1,637,166,11,OR0001,10000220,65024051,76834000,2,CR 27C 40D 16 ,0,0,0,2,993,-76.195986,4.070663,3,,,,,,,
2697781,65036487,2,1,2,100,1,637,166,11,OR0001,10000220,65036487,76834000,2,CR 27C 40C 21 ,0,0,0,2,993,-76.196258,4.071053,3,,,,,,,
2697783,65036487,2,1,2,100,1,637,166,11,OR0001,10000220,65036487,76834000,2,CR 27C 40C 27,0,0,0,2,993,-76.196258,4.071053,3,,,,,,,
2697787,65024051,2,1,2,100,1,637,166,11,OR0001,10000220,65024051,76834000,2,CR 27C 40C 35 2,0,0,0,2,993,-76.195986,4.070663,3,,,,,,,
2697789,65022976,2,1,2,100,1,637,166,11,OR0001,10000218,65022976,76834000,2,CL 34 20 17 ,0,0,0,5,985,-76.202290,4.078667,3,,,,,,,
2697791,65022976,2,1,2,100,1,637,166,11,OR0001,10000218,65022976,76834000,2,CL 34 20 19 ,0,0,0,4,985,-76.202290,4.078667,3,,,,,,,
2697793,65022976,2,1,2,100,1,637,166,11,OR0001,10000218,65022976,76834000,2,CL 34 20 29 ,0,0,0,5,985,-76.202290,4.078667,3,,,,,,,
2697795,65022976,2,1,2,100,1,637,166,11,OR0001,10000218,65022976,76834000,2,CL 34 20A 7 ,0,0,0,5,985,-76.202290,4.078667,3,,,,,,,
2697797,65022976,2,1,2,100,1,637,166,11,OR0001,10000218,65022976,76834000,2,CL 34 20A 17 ,0,0,0,5,985,-76.202290,4.078667,3,,,,,,,
2697799,65022976,2,1,2,100,1,637,166,11,OR0001,10000218,65022976,76834000,2,CL 34 20A 27 ,0,0,0,5,985,-76.202290,4.078667,3,,,,,,,
2697801,65022976,2,1,2,100,1,637,166,11,OR0001,10000218,65022976,76834000,2,CL 34 20A 39 ,0,0,0,5,985,-76.202290,4.078667,3,,,,,,,
2697803,65022976,2,1,2,100,1,637,166,11,OR0001,10000218,65022976,76834000,2,CL 34 21 6,0,0,0,5,985,-76.202290,4.078667,3,,,,,,,
2697805,65022976,2,1,2,100,1,637,166,11,OR0001,10000218,65022976,76834000,2,CL 34 21 18 ,0,0,0,8,985,-76.202290,4.078667,3,,,,,,,
2697807,65022976,2,1,2,100,1,637,166,11,OR0001,10000218,65022976,76834000,2,CL 34 21A 12,0,0,0,5,985,-76.202290,4.078667,3,,,,,,,
2697809,65022976,2,1,2,100,1,637,166,11,OR0001,10000218,65022976,76834000,2,CL 34 21ASN 110 ,0,0,0,8,985,-76.202290,4.078667,3,,,,,,,
2697811,65036116,2,1,2,100,1,637,166,11,OR0001,10000213,65036116,76834000,2,CL 34 22 6 ,0,0,0,5,986,-76.200478,4.078654,3,,,,,,,
2697813,65036116,2,1,2,100,1,637,166,11,OR0001,10000213,65036116,76834000,2,CL 34 22 26 1,0,0,0,5,986,-76.200478,4.078654,3,,,,,,,
2697815,65036116,2,1,2,100,1,637,166,11,OR0001,10000213,65036116,76834000,2,CL 34 22 26 ,0,0,0,5,986,-76.200478,4.078654,3,,,,,,,
2697817,65036116,2,1,2,100,1,637,166,11,OR0001,10000213,65036116,76834000,2,CL 34 22 48 ,0,0,0,5,986,-76.200478,4.078654,3,,,,,,,
2697819,65036116,2,1,2,100,1,637,166,11,OR0001,10000213,65036116,76834000,2,CL 34 22 58 P1,0,0,0,5,986,-76.200478,4.078654,3,,,,,,,
2697821,65036116,2,1,2,100,1,637,166,11,OR0001,10000213,65036116,76834000,2,CL 34 22 58 P2,0,0,0,5,986,-76.200478,4.078654,3,,,,,,,
2697823,65022962,2,1,2,100,1,637,166,11,OR0001,10000213,65022962,76834000,2,CL 34 23 16 ,0,0,0,5,988,-76.199381,4.078523,3,,,,,,,
2697825,65022962,2,1,2,100,1,637,166,11,OR0001,10000213,65022962,76834000,2,CL 34 23 21 ,0,0,0,5,988,-76.199381,4.078523,3,,,,,,,
2697827,65022962,2,1,2,100,1,637,166,11,OR0001,10000213,65022962,76834000,2,CL 34 23 26 ,0,0,0,5,988,-76.199381,4.078523,3,,,,,,,
2697829,65022962,2,1,2,100,1,637,166,11,OR0001,10000213,65022962,76834000,2,CL 34 23 30 ,0,0,0,5,988,-76.199381,4.078523,3,,,,,,,
2697831,65022962,2,1,2,100,1,637,166,11,OR0001,10000213,65022962,76834000,2,CL 34 24 20 ,0,0,0,5,988,-76.199381,4.078523,3,,,,,,,
2697833,65022962,2,1,2,100,1,637,166,11,OR0001,10000213,65022962,76834000,2,CL 34 24 23 ,0,0,0,5,988,-76.199381,4.078523,3,,,,,,,
2697837,65022962,2,1,2,100,1,637,166,11,OR0001,10000213,65022962,76834000,2,CL 34 24 24 ,0,0,0,5,988,-76.199381,4.078523,3,,,,,,,
2697839,65022962,2,1,2,100,1,637,166,11,OR0001,10000213,65022962,76834000,2,C 34 K 24 37,0,0,0,5,988,-76.199381,4.078523,3,,,,,,,
2697841,65022962,2,1,2,100,1,637,166,11,OR0001,10000213,65022962,76834000,2,CL 34 24 36 ,0,0,0,5,988,-76.199381,4.078523,3,,,,,,,
2697843,65022962,2,1,2,100,1,637,166,11,OR0001,10000213,65022962,76834000,2,CL 34 24 46 ,0,0,0,5,988,-76.199381,4.078523,3,,,,,,,
2697845,65022962,2,1,2,100,1,637,166,11,OR0001,10000213,65022962,76834000,2,CL 34 24 56 ,0,0,0,5,988,-76.199381,4.078523,3,,,,,,,
2697847,65022962,2,1,2,100,1,637,166,11,OR0001,10000213,65022962,76834000,2,CL 34 24 43,0,0,0,5,988,-76.199381,4.078523,3,,,,,,,
2697849,65022962,2,1,2,100,1,637,166,11,OR0001,10000213,65022962,76834000,2,CL 34 24 57 ,0,0,0,8,988,-76.199381,4.078523,3,,,,,,,
2697851,65022962,2,1,2,100,1,637,166,11,OR0001,10000213,65022962,76834000,2,CL 34 24 62 2,0,0,0,5,988,-76.199381,4.078523,3,,,,,,,
2697853,65022962,2,1,2,100,1,637,166,11,OR0001,10000213,65022962,76834000,2,CR 25 33 68 P2,0,0,0,4,988,-76.199381,4.078523,3,,,,,,,
2697855,65022962,2,1,2,100,1,637,166,11,OR0001,10000213,65022962,76834000,2,CR 25 33 68 P1,0,0,0,4,988,-76.199381,4.078523,3,,,,,,,
2697857,65024037,2,1,2,100,1,637,166,11,OR0001,10000220,65024037,76834000,2,CL 34 25 27 ,0,0,0,5,986,-76.198194,4.07775,3,,,,,,,
2697859,65024037,2,1,2,100,1,637,166,11,OR0001,10000220,65024037,76834000,2,CL 34 25 29 APTO 1,0,0,0,5,986,-76.198194,4.07775,3,,,,,,,
2697861,65024037,2,1,2,100,1,637,166,11,OR0001,10000220,65024037,76834000,2,CL 34 25 29 APTO 2,0,0,0,5,986,-76.198194,4.07775,3,,,,,,,
2697863,65024037,2,1,2,100,1,637,166,11,OR0001,10000220,65024037,76834000,2,CL 34 25 35 ,0,0,0,5,986,-76.198194,4.07775,3,,,,,,,
2697865,65024037,2,1,2,100,1,637,166,11,OR0001,10000220,65024037,76834000,2,CL 34 25 43 ,0,0,0,5,986,-76.198194,4.07775,3,,,,,,,
2697867,65024037,2,1,2,100,1,637,166,11,OR0001,10000220,65024037,76834000,2,CL 34 25 67 ,0,0,0,5,986,-76.198194,4.07775,3,,,,,,,
2697871,65022966,2,1,2,100,1,637,166,11,OR0001,10000220,65022966,76834000,2,CL 34 26 29 ,0,0,0,4,985,-76.197372,4.077578,3,,,,,,,
2697873,65022966,2,1,2,100,1,637,166,11,OR0001,10000220,65022966,76834000,2,CL 34 26 13 P 1,9,0,0,7,985,-76.197372,4.077578,3,,,,,,,
2697875,65022966,2,1,2,100,1,637,166,11,OR0001,10000220,65022966,76834000,2,CL 34 26 17,0,0,0,5,985,-76.197372,4.077578,3,,,,,,,
2697877,65022966,2,1,2,100,1,637,166,11,OR0001,10000220,65022966,76834000,2,CL 34 26 2 LOC2,0,0,0,8,985,-76.197372,4.077578,3,,,,,,,
2697879,65022966,2,1,2,100,1,637,166,11,OR0001,10000220,65022966,76834000,2,CL 34 26 16,0,0,0,8,985,-76.197372,4.077578,3,,,,,,,
2697881,65022966,2,1,2,100,1,637,166,11,OR0001,10000220,65022966,76834000,2,CL 34 26 22,0,0,0,3,985,-76.197372,4.077578,3,,,,,,,
2697883,65022966,2,1,2,100,1,637,166,11,OR0001,10000220,65022966,76834000,2,CL 34 26 26 ,0,0,0,3,985,-76.197372,4.077578,3,,,,,,,
2697885,65022966,2,1,2,100,1,637,166,11,OR0001,10000220,65022966,76834000,2,CL 34 26 40 ,0,0,0,8,985,-76.197372,4.077578,3,,,,,,,
2697887,65022966,2,1,2,100,1,637,166,11,OR0001,10000220,65022966,76834000,2,CL 34 26 39 ,0,0,0,4,985,-76.197372,4.077578,3,,,,,,,
2697889,65022966,2,1,2,100,1,637,166,11,OR0001,10000220,65022966,76834000,2,CL 34 26 45 ,0,0,0,4,985,-76.197372,4.077578,3,,,,,,,
2697893,65022966,2,1,2,100,1,637,166,11,OR0001,10000220,65022966,76834000,2,CL 34 26 65 ,0,0,0,4,985,-76.197372,4.077578,3,,,,,,,
2697895,65022966,2,1,2,100,1,637,166,11,OR0001,10000220,65022966,76834000,2,CL 34 26 48 ,0,0,0,3,985,-76.197372,4.077578,3,,,,,,,
2697897,65022966,2,1,2,100,1,637,166,11,OR0001,10000220,65022966,76834000,2,CL 34 26 61 ,0,0,0,4,985,-76.197372,4.077578,3,,,,,,,
2697899,65022966,2,1,2,100,1,637,166,11,OR0001,10000220,65022966,76834000,2,CL 34 27 12 ,0,0,0,3,985,-76.197372,4.077578,3,,,,,,,
2697901,65022966,2,1,2,100,1,637,166,11,OR0001,10000220,65022966,76834000,2,CL 34 27 11,0,0,0,4,985,-76.197372,4.077578,3,,,,,,,
2697903,65022966,2,1,2,100,1,637,166,11,OR0001,10000220,65022966,76834000,2,CL 34 27 14 ,0,0,0,4,985,-76.197372,4.077578,3,,,,,,,
2697905,65022966,2,1,2,100,1,637,166,11,OR0001,10000220,65022966,76834000,2,CL 34 27 35,0,0,0,4,985,-76.197372,4.077578,3,,,,,,,
2697907,65022966,2,1,2,100,1,637,166,11,OR0001,10000220,65022966,76834000,2,CL 34 27SN 110 ,0,0,0,8,985,-76.197372,4.077578,3,,,,,,,
2697909,65035636,2,1,2,100,1,637,166,11,OR0001,10000220,65035636,76834000,2,CL 34 27 50,0,0,0,4,986,-76.196372,4.07698,3,,,,,,,
2697911,65035636,2,1,2,100,1,637,166,11,OR0001,10000220,65035636,76834000,2,CL 34 27 56 ,0,0,0,4,986,-76.196372,4.07698,3,,,,,,,
2697919,65022951,2,1,2,100,1,637,166,11,OR0001,10000218,65022951,76834000,2,K 21A C 35 7,0,0,0,5,980,-76.201393,4.078659,3,,,,,,,
2697921,65022951,2,1,2,100,1,637,166,11,OR0001,10000218,65022951,76834000,2,CL 35 21A 13 ,0,0,0,5,980,-76.201393,4.078659,3,,,,,,,
2697923,65022951,2,1,2,100,1,637,166,11,OR0001,10000218,65022951,76834000,2,CL 35 22 5 ,0,0,0,5,980,-76.201393,4.078659,3,,,,,,,
2697925,65036116,2,1,2,100,1,637,166,11,OR0001,10000213,65036116,76834000,2,CL 35 22 15 ,0,0,0,5,986,-76.200478,4.078654,3,,,,,,,
2697927,65036116,2,1,2,100,1,637,166,11,OR0001,10000213,65036116,76834000,2,CL 35 22 25,0,0,0,5,986,-76.200478,4.078654,3,,,,,,,
2697929,65022951,2,1,2,100,1,637,166,11,OR0001,10000218,65022951,76834000,2,CL 35 22 18,0,0,0,5,980,-76.201393,4.078659,3,,,,,,,
2697931,65036116,2,1,2,100,1,637,166,11,OR0001,10000213,65036116,76834000,2,CL 35 22 28 ,0,0,0,5,986,-76.200478,4.078654,3,,,,,,,
2697933,65036116,2,1,2,100,1,637,166,11,OR0001,10000213,65036116,76834000,2,CL 35 22 38 ,0,0,0,5,986,-76.200478,4.078654,3,,,,,,,
2697935,65036116,2,1,2,100,1,637,166,11,OR0001,10000213,65036116,76834000,2,CL 35 22 31 ,0,0,0,5,986,-76.200478,4.078654,3,,,,,,,
2697937,65036116,2,1,2,100,1,637,166,11,OR0001,10000213,65036116,76834000,2,CL 35 22 37 ,0,0,0,5,986,-76.200478,4.078654,3,,,,,,,
2697939,65036116,2,1,2,100,1,637,166,11,OR0001,10000213,65036116,76834000,2,CL 35 22 48 ,0,0,0,5,986,-76.200478,4.078654,3,,,,,,,
2697941,65036116,2,1,2,100,1,637,166,11,OR0001,10000213,65036116,76834000,2,CL 35 22 58 ,0,0,0,5,986,-76.200478,4.078654,3,,,,,,,
2697943,65036116,2,1,2,100,1,637,166,11,OR0001,10000213,65036116,76834000,2,CL 35 22 45 ,0,0,0,5,986,-76.200478,4.078654,3,,,,,,,
2697945,65036116,2,1,2,100,1,637,166,11,OR0001,10000213,65036116,76834000,2,CL 35 22 53 ,0,0,0,5,986,-76.200478,4.078654,3,,,,,,,
2697947,65036116,2,1,2,100,1,637,166,11,OR0001,10000213,65036116,76834000,2,CL 35 22 62 ,0,0,0,5,986,-76.200478,4.078654,3,,,,,,,
2697949,65036116,2,1,2,100,1,637,166,11,OR0001,10000213,65036116,76834000,2,CL 35 22 63 ,0,0,0,5,986,-76.200478,4.078654,3,,,,,,,
2697951,65036116,2,1,2,100,1,637,166,11,OR0001,10000213,65036116,76834000,2,CL 35 23 6 ,0,0,0,5,986,-76.200478,4.078654,3,,,,,,,
2697953,65022964,2,1,2,100,1,637,166,11,OR0001,10000213,65022964,76834000,2,CL 35 23 21 ,0,0,0,5,987,-76.200020,4.077576,3,,,,,,,
2697955,65036116,2,1,2,100,1,637,166,11,OR0001,10000213,65036116,76834000,2,C 35 23 10,0,0,0,5,986,-76.200478,4.078654,3,,,,,,,
2697957,65036116,2,1,2,100,1,637,166,11,OR0001,10000213,65036116,76834000,2,CL 35 23 18 ,0,0,0,5,986,-76.200478,4.078654,3,,,,,,,
2697959,65022964,2,1,2,100,1,637,166,11,OR0001,10000213,65022964,76834000,2,CL 35 23 24 ,0,0,0,5,987,-76.200020,4.077576,3,,,,,,,
2697961,65022964,2,1,2,100,1,637,166,11,OR0001,10000213,65022964,76834000,2,CL 35 23 33 ,0,0,0,5,987,-76.200020,4.077576,3,,,,,,,
2697963,65022964,2,1,2,100,1,637,166,11,OR0001,10000213,65022964,76834000,2,CL 35 23 45 ,0,0,0,5,987,-76.200020,4.077576,3,,,,,,,
2697965,65022964,2,1,2,100,1,637,166,11,OR0001,10000213,65022964,76834000,2,CL 35 23 44 ,0,0,0,5,987,-76.200020,4.077576,3,,,,,,,
2697967,65022964,2,1,2,100,1,637,166,11,OR0001,10000213,65022964,76834000,2,CL 35 24 25 ,0,0,0,5,987,-76.200020,4.077576,3,,,,,,,
2697969,65022964,2,1,2,100,1,637,166,11,OR0001,10000213,65022964,76834000,2,CL 35 24 35 ,0,0,0,5,987,-76.200020,4.077576,3,,,,,,,
2697971,65022964,2,1,2,100,1,637,166,11,OR0001,10000213,65022964,76834000,2,CL 35 24 22 ,0,0,0,5,987,-76.200020,4.077576,3,,,,,,,
2697973,65022964,2,1,2,100,1,637,166,11,OR0001,10000213,65022964,76834000,2,CL 35 24 34 ,0,0,0,5,987,-76.200020,4.077576,3,,,,,,,
2697975,65022964,2,1,2,100,1,637,166,11,OR0001,10000213,65022964,76834000,2,CL 35 24 42 ,0,0,0,5,987,-76.200020,4.077576,3,,,,,,,
2697977,65022964,2,1,2,100,1,637,166,11,OR0001,10000213,65022964,76834000,2,CL 35 24 52 ,0,0,0,5,987,-76.200020,4.077576,3,,,,,,,
2697979,65022964,2,1,2,100,1,637,166,11,OR0001,10000213,65022964,76834000,2,CL 35 24 43 ,0,0,0,5,987,-76.200020,4.077576,3,,,,,,,
2697981,65022964,2,1,2,100,1,637,166,11,OR0001,10000213,65022964,76834000,2,CL 35 24 49 ,0,0,0,5,987,-76.200020,4.077576,3,,,,,,,
2697983,65022964,2,1,2,100,1,637,166,11,OR0001,10000213,65022964,76834000,2,CL 35 24 57 ,0,0,0,5,987,-76.200020,4.077576,3,,,,,,,
2697985,65022964,2,1,2,100,1,637,166,11,OR0001,10000213,65022964,76834000,2,CL 35 24 62 ,0,0,0,5,987,-76.200020,4.077576,3,,,,,,,
2697987,65022964,2,1,2,100,1,637,166,11,OR0001,10000213,65022964,76834000,2,CL 35 24 65 ,0,0,0,5,987,-76.200020,4.077576,3,,,,,,,
2697989,65022964,2,1,2,100,1,637,166,11,OR0001,10000213,65022964,76834000,2,CL 35 24 72,0,0,0,5,987,-76.200020,4.077576,1,1,6,1,AGPE0001,12/06/2023,2,
2697991,65024037,2,1,2,100,1,637,166,11,OR0001,10000220,65024037,76834000,2,CL 35 26 19 ,0,0,0,4,986,-76.198194,4.07775,3,,,,,,,
2697993,65024037,2,1,2,100,1,637,166,11,OR0001,10000220,65024037,76834000,2,CL 35 26 22 ,0,0,0,4,986,-76.198194,4.07775,3,,,,,,,
2697995,65024037,2,1,2,100,1,637,166,11,OR0001,10000220,65024037,76834000,2,CL 35 26 27 ,0,0,0,4,986,-76.198194,4.07775,3,,,,,,,
2697997,65024037,2,1,2,100,1,637,166,11,OR0001,10000220,65024037,76834000,2,CL 35 26 40,0,0,0,3,986,-76.198194,4.07775,3,,,,,,,
2697999,65024037,2,1,2,100,1,637,166,11,OR0001,10000220,65024037,76834000,2,CL 35 26 41 ,0,0,0,4,986,-76.198194,4.07775,3,,,,,,,
2698001,65024037,2,1,2,100,1,637,166,11,OR0001,10000220,65024037,76834000,2,CL 35 26 43 ,0,0,0,4,986,-76.198194,4.07775,3,,,,,,,
2698003,65024037,2,1,2,100,1,637,166,11,OR0001,10000220,65024037,76834000,2,CL 35 26 53 ,0,0,0,4,986,-76.198194,4.07775,3,,,,,,,
2698005,65024037,2,1,2,100,1,637,166,11,OR0001,10000220,65024037,76834000,2,CL 35 26 54 1,0,0,0,4,986,-76.198194,4.07775,3,,,,,,,
2698007,65024037,2,1,2,100,1,637,166,11,OR0001,10000220,65024037,76834000,2,CL 35 26 54 2,0,0,0,4,986,-76.198194,4.07775,3,,,,,,,
2698009,65024037,2,1,2,100,1,637,166,11,OR0001,10000220,65024037,76834000,2,CL 35 26 55 ,0,0,0,4,986,-76.198194,4.07775,3,,,,,,,
2698011,65024037,2,1,2,100,1,637,166,11,OR0001,10000220,65024037,76834000,2,CL 35 26 63 ,0,0,0,4,986,-76.198194,4.07775,3,,,,,,,
2698013,65024037,2,1,2,100,1,637,166,11,OR0001,10000220,65024037,76834000,2,CL 35 26 77 ,0,0,0,8,986,-76.198194,4.07775,3,,,,,,,
2698015,65024037,2,1,2,100,1,637,166,11,OR0001,10000220,65024037,76834000,2,CL 35 26 66 P 1,0,0,0,4,986,-76.198194,4.07775,3,,,,,,,
2698017,65022956,2,1,2,100,1,637,166,11,OR0001,10000213,65022956,76834000,2,CL 35A 22 4 ,0,0,0,5,979,-76.200638,4.077759,3,,,,,,,
2698019,65022956,2,1,2,100,1,637,166,11,OR0001,10000213,65022956,76834000,2,CL 35A 22 10 ,0,0,0,5,979,-76.200638,4.077759,3,,,,,,,
2698021,65022956,2,1,2,100,1,637,166,11,OR0001,10000213,65022956,76834000,2,C 35A K 22 9,0,0,0,5,979,-76.200638,4.077759,3,,,,,,,
2698023,65022956,2,1,2,100,1,637,166,11,OR0001,10000213,65022956,76834000,2,CL 35A 22 16 ,0,0,0,5,979,-76.200638,4.077759,3,,,,,,,
2698025,65022956,2,1,2,100,1,637,166,11,OR0001,10000213,65022956,76834000,2,CL 35A 22 16 P 2,0,0,0,5,979,-76.200638,4.077759,3,,,,,,,
2698027,65022956,2,1,2,100,1,637,166,11,OR0001,10000213,65022956,76834000,2,CL 35A 22 22 ,0,0,0,5,979,-76.200638,4.077759,3,,,,,,,
2698029,65022956,2,1,2,100,1,637,166,11,OR0001,10000213,65022956,76834000,2,CL 35A 22 28 ,0,0,0,5,979,-76.200638,4.077759,3,,,,,,,
2698031,65022956,2,1,2,100,1,637,166,11,OR0001,10000213,65022956,76834000,2,CL 35A 22 32,0,0,0,5,979,-76.200638,4.077759,3,,,,,,,
2698033,65022956,2,1,2,100,1,637,166,11,OR0001,10000213,65022956,76834000,2,CL 35A 22 38 ,0,0,0,5,979,-76.200638,4.077759,3,,,,,,,
2698035,65022956,2,1,2,100,1,637,166,11,OR0001,10000213,65022956,76834000,2,CL 35A 22 47 ,0,0,0,5,979,-76.200638,4.077759,3,,,,,,,
2698037,65022956,2,1,2,100,1,637,166,11,OR0001,10000213,65022956,76834000,2,CL 35A 22 47 1,0,0,0,5,979,-76.200638,4.077759,3,,,,,,,
2698039,65022956,2,1,2,100,1,637,166,11,OR0001,10000213,65022956,76834000,2,CL 35A 22 58 ,0,0,0,5,979,-76.200638,4.077759,3,,,,,,,
